"","Category","Term","Count","X.","PValue","Genes","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR","Overlap"
"11","GOTERM_BP_FAT","GO:0010564~regulation of cell cycle process","136","5.913043478","1.09E-23","KIFC1, RAD51C, STIL, CTDSPL, DBF4, EDN1, AURKA, AURKB, CSNK2A2, RAD21, ATP2B4, DDX11, GATA6, CTGF, WDR76, CCNA2, ORC1, STAG2, DDX39B, PDXP, ESPL1, TOPBP1, MIIP, TACC3, RNASEH2B, TRIM37, MAD2L1, RCC2, SPAG5, CCDC8, CEP97, BLM, TFAP4, LMNB1, NEK2, TIPIN, SOX4, CHEK1, GIPC1, SOX9, NPM1, FBXO5, OBSL1, TCF3, TRP53, RECQL4, MKI67, CREBBP, BRCA2, CDC23, CDC20, ATAD5, NDC80, CDC27, BRCA1, FAM178A, CDKN1C, CSPP1, PLK4, CDKN1B, SFRP1, PLK2, RNF4, PLK1, CIRBP, BMP7, E2F1, KIF23, CLSPN, CDC14A, SLFN9, E2F7, EZH2, E2F8, AKT1, FAM83D, CDC42, ZFYVE19, PRMT2, MTBP, TGFA, RANBP1, CDK5RAP2, CASP2, CDC7, KIF14, CDC6, CDK1, KIF11, ANP32B, GEN1, DDB1, SOX11, CCNF, TPX2, NUSAP1, MBD4, UBE2C, HMGA2, CDK4, ECT2, CCND1, DACT1, CCND2, LARP7, BUB1B, MDM4, WIZ, CRLF3, FOXM1, PML, FEM1B, MIF, ZFP36L1, RPA2, IGF1R, BCL2, BUB1, KIFC5B, CEP192, PSRC1, IGF1, CENPE, IGF2, BIRC5, RACGAP1, GSG2, YWHAH, ID2, SFPQ, KIF20B, ZFP207, NEUROD1, PBX1, CIT, RBM14","1928","516","17911","2.448510727","9.53E-20","5.29E-21","2.20E-20","Yes"
"12","GOTERM_BP_FAT","GO:0007346~regulation of mitotic cell cycle","116","5.043478261","4.60E-22","RAD51C, STIL, CTDSPL, DBF4, EDN1, KNTC1, SAE1, CSNK2A2, SHB, EIF4EBP1, CCNA2, PIM1, PDXP, TOPBP1, ESPL1, MIIP, TACC3, RNASEH2B, TRIM35, MAD2L1, RCC2, ZWINT, CCDC8, CEP97, HMGB1, BLM, LMNB1, NEK2, TIPIN, SOX4, CHEK1, AFAP1L2, TRRAP, FBXO5, OBSL1, TCF3, TRP53, MKI67, CREBBP, BRCA2, CDC23, ATAD5, NDC80, GAS1, CDC27, FAM178A, CDKN1C, CDKN1B, PLK2, PLK1, BMP7, ABL1, E2F1, CLSPN, CDC14A, SLFN9, E2F7, EZH2, AKT1, CDC42, PRMT2, MTBP, TGFA, RANBP1, TOP2B, MYC, TOP2A, CASP2, CDC7, KIF14, CDC6, CDK1, KIF11, ANP32B, GEN1, DDB1, TPX2, NUSAP1, MBD4, CDK4, HMGA2, UBE2C, RAD50, CCND1, DACT1, CCND2, LARP7, BUB1B, FOXC1, USP22, CHFR, CKS1B, PML, RPA3, ZFP36L1, RPA2, IGF1R, BCL2, BUB1, ZWILCH, CEP192, PSRC1, IGF1, CENPE, FZD3, IGF2, BIRC5, GSG2, YWHAH, ID2, KIF20B, ZFP207, CKS2, PBX1, PTCH1, CIT","1928","420","17911","2.565792334","4.03E-18","1.49E-19","9.27E-19","Yes"
"13","GOTERM_BP_FAT","GO:0098813~nuclear chromosome segregation","81","3.52173913","6.67E-22","KIF23, KIFC1, RAD51C, STIL, KIF22, SEPT1, CDC14A, CEP57L1, MLH1, PTTG1, AURKB, ANKLE1, FAM83D, CSNK2A2, ACTR3, CCNE1, FANCM, KIF2C, CDCA8, RAD21, DDX11, MTBP, TOP2B, TOP2A, STAG2, KIF14, CDC6, POGZ, GEN1, DSN1, SGOL1, NUSAP1, ESPL1, TACC3, UBE2C, NCAPD3, NCAPD2, MAD2L1, APITD1, RCC2, SPAG5, FANCD2, NSL1, ZWINT, MCMBP, BUB1B, AKAP8, DSCC1, NEK2, SYCP1, NCAPH, CEP57, NCAPG, CENPA, CENPC1, BUB1, TRIP13, RECQL4, KIFC5B, PDS5B, CEP192, PSRC1, NUF2, CDC23, BRIP1, BRCA2, CENPE, CDC20, NDC80, RACGAP1, SMC2, CDC27, GSG2, SMC4, FAM178A, PHF13, PLK1, SYDE1, SFPQ, ZFP207, CIT","1928","236","17911","3.188495587","5.83E-18","2.08E-19","1.34E-18","No"
"14","GOTERM_BP_FAT","GO:0000819~sister chromatid segregation","64","2.782608696","6.82E-21","KIF23, KIFC1, RAD51C, STIL, KIF22, CDC14A, CEP57L1, PTTG1, AURKB, CSNK2A2, KIF2C, CDCA8, RAD21, DDX11, MTBP, TOP2B, TOP2A, STAG2, KIF14, CDC6, POGZ, GEN1, DSN1, NUSAP1, ESPL1, TACC3, UBE2C, NCAPD3, NCAPD2, MAD2L1, SPAG5, NSL1, ZWINT, MCMBP, BUB1B, AKAP8, DSCC1, NEK2, NCAPH, CEP57, NCAPG, CENPA, CENPC1, BUB1, RECQL4, KIFC5B, PDS5B, CEP192, PSRC1, CDC23, CENPE, NDC80, CDC20, RACGAP1, SMC2, CDC27, GSG2, SMC4, FAM178A, PLK1, PHF13, SFPQ, ZFP207, CIT","1928","163","17911","3.647582924","5.96E-17","1.86E-18","1.37E-17","Yes"
"15","GOTERM_BP_FAT","GO:0000070~mitotic sister chromatid segregation","56","2.434782609","1.15E-19","KIF23, KIFC1, STIL, KIF22, CDC14A, CEP57L1, AURKB, PTTG1, CSNK2A2, KIF2C, CDCA8, RAD21, MTBP, KIF14, CDC6, POGZ, GEN1, DSN1, NUSAP1, ESPL1, TACC3, UBE2C, NCAPD3, NCAPD2, MAD2L1, SPAG5, ZWINT, NSL1, BUB1B, AKAP8, DSCC1, NEK2, NCAPH, CEP57, CENPA, NCAPG, CENPC1, BUB1, KIFC5B, PDS5B, CEP192, PSRC1, CDC23, CENPE, NDC80, CDC20, RACGAP1, SMC2, CDC27, GSG2, SMC4, FAM178A, PLK1, PHF13, ZFP207, CIT","1928","135","17911","3.853603811","1.00E-15","2.09E-17","2.31E-16","Yes"
"16","GOTERM_BP_FAT","GO:0044770~cell cycle phase transition","98","4.260869565","3.32E-19","E2F1, STIL, RAD51C, CLSPN, CDC14A, CTDSPL, SLFN9, DBF4, E2F7, EZH2, IQGAP3, FAM83D, AKT1, CSNK2A2, CCNE1, ACVR1B, EIF4EBP1, PRMT2, ATP2B4, CDKN2C, MTBP, RANBP1, MASTL, CCNA2, CASP2, CDK14, CDC7, KIF14, CDC6, CDK1, ANP32B, GEN1, DDB1, SOX11, POLE, SKP2, MBD4, TOPBP1, MIIP, CDK4, UBE2C, TACC3, HMGA2, RNASEH2B, CDK2, RBBP8, INHBA, CCND1, PPM1D, MAD2L1, DACT1, RCC2, CCND2, LARP7, BUB1B, AKAP8, CKS1B, BLM, LMNB1, CRLF3, FOXM1, TIPIN, PML, SOX4, CHEK1, BRSK1, ZFP36L1, RPA2, BCL2, NPM1, BUB1, NPAT, CAMK2A, TCF3, TRP53, CEP192, KLF11, CREBBP, CDC23, CENPE, ATAD5, BIRC5, NDC80, CDC27, GSG2, CDC25A, CDKN1C, CDKN1B, ID2, PLK2, PLK1, ZFP207, CKS2, CIRBP, TCF19, PBX1, ID4, CIT","1928","350","17911","2.601182573","2.91E-15","5.82E-17","6.70E-16","No"
"17","GOTERM_BP_FAT","GO:0044772~mitotic cell cycle phase transition","89","3.869565217","1.33E-17","E2F1, RAD51C, STIL, CLSPN, CDC14A, CTDSPL, SLFN9, E2F7, DBF4, EZH2, IQGAP3, AKT1, CSNK2A2, CCNE1, ACVR1B, EIF4EBP1, PRMT2, CDKN2C, MTBP, RANBP1, MASTL, CCNA2, CASP2, CDK14, CDC7, KIF14, CDC6, CDK1, ANP32B, GEN1, POLE, SKP2, MBD4, TOPBP1, MIIP, CDK4, UBE2C, TACC3, HMGA2, RNASEH2B, CDK2, RBBP8, INHBA, CCND1, PPM1D, MAD2L1, DACT1, RCC2, CCND2, LARP7, BUB1B, CKS1B, BLM, LMNB1, CRLF3, FOXM1, PML, SOX4, CHEK1, BRSK1, ZFP36L1, RPA2, BCL2, BUB1, NPAT, CAMK2A, TCF3, TRP53, CEP192, KLF11, CREBBP, CDC23, CENPE, BIRC5, NDC80, CDC27, GSG2, CDC25A, CDKN1C, CDKN1B, ID2, PLK2, PLK1, ZFP207, CKS2, TCF19, PBX1, ID4, CIT","1928","317","17911","2.608215964","1.17E-13","2.05E-15","2.69E-14","No"
"18","GOTERM_BP_FAT","GO:0045786~negative regulation of cell cycle","95","4.130434783","3.92E-15","KIFC1, STIL, CLSPN, FOXK1, CDC14A, CTDSPL, SLFN9, E2F7, E2F8, EZH2, KNTC1, AURKA, AURKB, TGFB2, CSNK2A2, CASP3, ZFYVE19, PRMT2, MYOCD, GATA6, CDKN2C, MTBP, CDK5RAP2, NR2F2, TOP2B, MYC, TOP2A, CASP2, STAG2, PTPRK, CDK1, GEN1, SOX11, CCNF, DDX39B, CDK6, MBD4, TOPBP1, MIIP, CDK4, UBE2C, HMGA2, VASH1, TRIM37, HHEX, INHBA, CCND1, TRIM35, MAD2L1, DACT1, ZWINT, BUB1B, FOXC1, MDM4, CHFR, EIF2AK4, TFAP4, BLM, CRLF3, TIPIN, PML, SOX4, CHEK1, TRRAP, TCF7L2, MIF, ZFP36L1, RPA2, BCL2, NPM1, BUB1, FBXO5, ZWILCH, THBS1, RECQL4, TRP53, KIFC5B, CEP192, WDR6, CENPE, FZD3, NDC80, GAS1, GSG2, BRCA1, CDKN1C, NOTCH2, CDKN1B, PLK2, ID2, PLK1, ZFP207, RBM14, ABL1, BMP7","1928","379","17911","2.328612367","3.40E-11","4.72E-13","7.83E-12","Yes"
"19","GOTERM_BP_FAT","GO:0045787~positive regulation of cell cycle","83","3.608695652","4.09E-15","KIF23, RAD51C, STIL, E2F7, DBF4, E2F8, EDN1, AURKB, TGFB2, FAM83D, AKT1, SHB, CDC42, EIF4EBP1, RAD21, DDX11, GATA6, CTGF, MTBP, TGFA, RARA, RANBP1, MYC, CASP2, ORC1, CDC7, KIF14, CDC6, CDK1, ANP32B, GEN1, NUSAP1, ESPL1, CDK4, UBE2C, HMGA2, ECT2, BCL2L11, CCND1, MAD2L1, CCND3, RCC2, CCND2, LARP7, MDM4, USP22, WIZ, HMGB1, CKS1B, TFAP4, LMNB1, CRLF3, PML, SOX4, GIPC1, SRC, MIF, IGF1R, NPM1, FBXO5, TCF3, TRP53, PSRC1, CREBBP, IGF1, BRCA2, CENPE, IGF2, BIRC5, NDC80, RACGAP1, BRCA1, FAM178A, CSPP1, PLK4, CDKN1B, ID2, SFPQ, KIF20B, CKS2, PBX1, CIT, ABL1","1928","309","17911","2.49535545","3.59E-11","4.92E-13","8.28E-12","Yes"
"20","GOTERM_BP_FAT","GO:0090068~positive regulation of cell cycle process","59","2.565217391","3.07E-12","KIF23, RAD51C, E2F7, DBF4, E2F8, EDN1, AURKB, FAM83D, CDC42, RAD21, DDX11, GATA6, CTGF, MTBP, TGFA, RANBP1, CASP2, ORC1, CDC7, KIF14, CDC6, ANP32B, GEN1, NUSAP1, ESPL1, HMGA2, UBE2C, CDK4, ECT2, CCND1, MAD2L1, RCC2, CCND2, LARP7, WIZ, CRLF3, PML, SOX4, GIPC1, IGF1R, NPM1, FBXO5, TRP53, CREBBP, IGF1, CENPE, BIRC5, NDC80, IGF2, RACGAP1, BRCA1, FAM178A, CSPP1, PLK4, ID2, SFPQ, KIF20B, PBX1, CIT","1928","206","17911","2.660710329","2.69E-08","2.51E-10","6.19E-09","No"
"21","GOTERM_BP_FAT","GO:1901987~regulation of cell cycle phase transition","67","2.913043478","3.08E-12","E2F1, CLSPN, RAD51C, STIL, CDC14A, CTDSPL, E2F7, DBF4, SLFN9, EZH2, FAM83D, AKT1, CSNK2A2, ATP2B4, PRMT2, MTBP, CCNA2, CASP2, CDC7, KIF14, CDC6, CDK1, ANP32B, GEN1, SOX11, DDB1, MBD4, TOPBP1, MIIP, CDK4, HMGA2, UBE2C, RNASEH2B, CCND1, DACT1, MAD2L1, RCC2, CCND2, LARP7, BUB1B, LMNB1, BLM, PML, SOX4, CHEK1, ZFP36L1, RPA2, BCL2, NPM1, BUB1, TCF3, TRP53, CEP192, CREBBP, CDC23, CENPE, NDC80, BIRC5, ATAD5, GSG2, CDKN1C, CDKN1B, ID2, PLK1, ZFP207, CIRBP, PBX1","1928","251","17911","2.479784183","2.70E-08","2.50E-10","6.21E-09","No"
"22","GOTERM_BP_FAT","GO:1901990~regulation of mitotic cell cycle phase transition","62","2.695652174","6.17E-12","E2F1, CLSPN, RAD51C, STIL, CDC14A, CTDSPL, E2F7, DBF4, SLFN9, EZH2, AKT1, CSNK2A2, PRMT2, MTBP, CASP2, CCNA2, CDC7, KIF14, CDC6, CDK1, ANP32B, GEN1, DDB1, MBD4, TOPBP1, MIIP, CDK4, HMGA2, UBE2C, RNASEH2B, CCND1, DACT1, MAD2L1, RCC2, CCND2, LARP7, BUB1B, LMNB1, BLM, PML, SOX4, CHEK1, ZFP36L1, RPA2, BCL2, BUB1, TCF3, TRP53, CEP192, CREBBP, CDC23, CENPE, BIRC5, NDC80, ATAD5, GSG2, CDKN1C, CDKN1B, ID2, PLK1, ZFP207, PBX1","1928","226","17911","2.548566996","5.40E-08","4.78E-10","1.24E-08","No"
"23","GOTERM_BP_FAT","GO:0000075~cell cycle checkpoint","54","2.347826087","1.01E-11","E2F1, CLSPN, STIL, KNTC1, AURKA, AURKB, CSNK2A2, INTS7, WDR76, MTBP, H2AFX, CDK5RAP2, TOP2B, TOP2A, CASP2, CDK1, GEN1, DTL, SOX11, DDX39B, MBD4, TOPBP1, HMGA2, RNASEH2B, RBBP8, CCND1, MAD2L1, ZWINT, BUB1B, CHFR, BLM, PML, TIPIN, SOX4, CHEK1, BRSK1, TRRAP, FEM1B, RPA2, TRP53BP1, BUB1, ZWILCH, TRP53, CEP192, CENPE, BIRC5, NDC80, GSG2, BRCA1, DOT1L, DNA2, PLK2, PLK1, ZFP207","1928","184","17911","2.726394777","8.87E-08","7.64E-10","2.04E-08","Yes"
"24","GOTERM_BP_FAT","GO:0010948~negative regulation of cell cycle process","56","2.434782609","3.77E-11","KIFC1, CLSPN, STIL, CTDSPL, E2F7, SLFN9, EZH2, E2F8, AURKA, AURKB, CSNK2A2, ZFYVE19, PRMT2, MTBP, CDK5RAP2, CASP2, STAG2, CDK1, GEN1, SOX11, DDX39B, CCNF, TOPBP1, MBD4, MIIP, HMGA2, CDK4, TRIM37, CCND1, DACT1, MAD2L1, BUB1B, MDM4, BLM, TFAP4, PML, SOX4, CHEK1, MIF, ZFP36L1, RPA2, BCL2, NPM1, BUB1, FBXO5, RECQL4, KIFC5B, TRP53, CEP192, CENPE, NDC80, GSG2, PLK1, ZFP207, BMP7, RBM14","1928","201","17911","2.588241366","3.30E-07","2.50E-09","7.60E-08","Yes"
"25","GOTERM_BP_FAT","GO:0045930~negative regulation of mitotic cell cycle","51","2.217391304","1.87E-09","CLSPN, STIL, CTDSPL, E2F7, SLFN9, EZH2, KNTC1, CSNK2A2, PRMT2, MTBP, TOP2B, CASP2, TOP2A, CDK1, GEN1, MBD4, TOPBP1, MIIP, HMGA2, TRIM35, CCND1, DACT1, MAD2L1, ZWINT, BUB1B, FOXC1, CHFR, BLM, PML, TIPIN, SOX4, CHEK1, TRRAP, ZFP36L1, RPA2, BCL2, BUB1, ZWILCH, TRP53, CEP192, NDC80, FZD3, CENPE, GAS1, GSG2, CDKN1B, PLK2, PLK1, ZFP207, BMP7, ABL1","1928","192","17911","2.467639717","1.63E-05","9.90E-08","3.76E-06","No"
"26","GOTERM_BP_FAT","GO:1901991~negative regulation of mitotic cell cycle phase transition","35","1.52173913","7.83E-08","STIL, CLSPN, BLM, CTDSPL, SLFN9, E2F7, EZH2, PML, SOX4, CHEK1, ZFP36L1, CSNK2A2, RPA2, PRMT2, BCL2, MTBP, BUB1, CASP2, TRP53, CDK1, CEP192, GEN1, CENPE, TOPBP1, MBD4, NDC80, MIIP, HMGA2, GSG2, CCND1, DACT1, MAD2L1, PLK1, ZFP207, BUB1B","1928","120","17911","2.70956518","6.85E-04","3.17E-06","1.58E-04","No"
"27","GOTERM_BP_FAT","GO:0007093~mitotic cell cycle checkpoint","34","1.47826087","1.36E-07","STIL, CLSPN, BLM, KNTC1, TIPIN, PML, SOX4, CHEK1, TRRAP, CSNK2A2, RPA2, MTBP, BUB1, ZWILCH, TOP2B, TOP2A, CASP2, TRP53, CDK1, CEP192, GEN1, CENPE, TOPBP1, MBD4, NDC80, HMGA2, CCND1, MAD2L1, PLK2, PLK1, ZWINT, ZFP207, BUB1B, CHFR","1928","117","17911","2.699640033","0.001190857","5.27E-06","2.74E-04","Yes"
"28","GOTERM_BP_FAT","GO:1901988~negative regulation of cell cycle phase transition","36","1.565217391","4.48E-07","STIL, CLSPN, BLM, CTDSPL, SLFN9, E2F7, EZH2, PML, SOX4, CHEK1, ZFP36L1, CSNK2A2, RPA2, PRMT2, BCL2, MTBP, BUB1, CASP2, TRP53, CDK1, CEP192, GEN1, SOX11, CENPE, TOPBP1, MBD4, NDC80, MIIP, HMGA2, GSG2, CCND1, DACT1, MAD2L1, PLK1, ZFP207, BUB1B","1928","134","17911","2.495804174","0.003911597","1.56E-05","9.03E-04","No"
"29","GOTERM_BP_FAT","GO:0045931~positive regulation of mitotic cell cycle","35","1.52173913","1.34E-06","HMGB1, RAD51C, DBF4, EDN1, SHB, IGF1R, EIF4EBP1, MTBP, TGFA, RANBP1, CDC7, CDK1, ANP32B, GEN1, CREBBP, BRCA2, NUSAP1, IGF1, CENPE, IGF2, ESPL1, NDC80, BIRC5, UBE2C, CDK4, FAM178A, CCND1, MAD2L1, RCC2, CCND2, LARP7, KIF20B, PBX1, USP22, ABL1","1928","134","17911","2.42647628","0.011655622","4.25E-05","0.002700584","No"
"33","GOTERM_CC_FAT","GO:0005694~chromosome","247","10.73913043","2.51E-34","HMGN1, RAD51C, MEF2A, HMGN3, HMGN2, AURKA, AURKB, REST, WDR82, MAGED1, PRIM1, CDCA8, DDX11, INTS7, INCENP, PRIM2, CDCA2, H2AFZ, RARA, H2AFX, OGT, STAG2, STAG1, H1F0, MCRS1, RCOR2, POLE, ESCO2, NCAPD3, NCAPD2, RFC3, UHRF1, MAD2L1, RCC2, SPAG5, RFC2, ZWINT, JUN, ADD3, TNRC18, NEK2, XIST, CHEK1, MYBL2, TRP53BP1, ACD, SKA1, WDHD1, TCF3, NR1H4, ASXL2, RECQL4, DNMT3A, MKI67, ASXL1, FAM111A, CREBBP, NUF2, NDC80, PMF1, RNF2, PCNA, RBMXL1, H3F3A, H3F3B, PARP1, TCF12, CHAF1B, CLSPN, EZH2, MLH1, DYNLL1, MTBP, TOP2B, TOP2A, HIST3H2BA, MYC, BRD8, RBBP4, POGZ, DSN1, ANP32E, MBD6, MBD4, FLNA, RAD50, RBBP8, RAD51, CCND2, FANCD2, FOXC1, NUP107, SCML2, PML, POLA1, POLA2, POLR2A, NCAPH, NCAPG, MDC1, BUB1, ZWILCH, PDS5B, NUCKS1, ZFP57, NASP, TRIM28, BIRC5, SNAI2, DOT1L, SFPQ, WHSC1L1, ZFP207, CHTF18, SEPT2, KNTC1, CBX3, CBX2, TBP, CBX1, MCM10, CBX6, CBX5, KDM1A, DPY30, RAD21, GATA4, PSIP1, ORC6, ORC1, BEND3, MMS22L, DTL, MTA2, FMR1, SGOL1, ARID1A, TOPBP1, SUZ12, SMARCE1, MCMBP, RAD18, RNF138, AKAP8, SMARCA1, SEPT6, DSCC1, HMGB1, HMGB2, BLM, SETD1B, TIPIN, TRRAP, SYCP1, SPC24, SPC25, VDR, POLE2, CENPC1, RNF169, ASF1B, HELLS, ERCC6L, TRP53, GINS1, EHMT1, SUV39H1, BRCA2, WHSC1, RBMX, BRCA1, CTR9, FAM178A, DNA2, PLK4, HDAC2, HDAC1, PLK2, PLK1, NEDD4, SMARCC1, SALL1, POLD1, POLD2, SMARCC2, DNMT1, CFDP1, RFX3, TMPO, E2F1, KIF22, FIGNL1, DICER1, HLCS, PAWR, SAP30, KIF2C, PCGF2, MCM7, HEY2, LOXL2, CDK1, DDB1, LDB1, NUSAP1, MCM2, HMGA2, MCM3, CDK4, MCM4, MCM5, CDK2, PURB, MCM6, APITD1, NSL1, BUB1B, SMARCAD1, TCF7L2, RPA3, RPA2, HJURP, CENPA, PPP1R12A, CHD4, TERF2, CENPN, CENPL, RAD51AP1, NFRKB, SIRT6, CENPE, FAM60A, SMC2, GSG2, CENPI, FBL, SMC4, CENPH, SP1, ID2, H2AFY2, CENPW, CENPT, ZRANB3, KDM4A, MIS18BP1","1685","978","14413","2.16029261","2.46E-31","2.46E-31","3.96E-31","Yes"
"34","GOTERM_CC_FAT","GO:0044427~chromosomal part","224","9.739130435","2.96E-32","HMGN1, RAD51C, MEF2A, HMGN3, HMGN2, AURKA, AURKB, REST, WDR82, PRIM1, MAGED1, CDCA8, DDX11, INCENP, PRIM2, H2AFZ, RARA, H2AFX, OGT, STAG2, STAG1, H1F0, MCRS1, RCOR2, POLE, ESCO2, NCAPD3, NCAPD2, RFC3, UHRF1, MAD2L1, RCC2, SPAG5, RFC2, ZWINT, JUN, TNRC18, NEK2, CHEK1, MYBL2, TRP53BP1, ACD, SKA1, WDHD1, TCF3, NR1H4, ASXL2, DNMT3A, MKI67, ASXL1, FAM111A, CREBBP, NUF2, NDC80, PMF1, RNF2, PCNA, RBMXL1, H3F3A, H3F3B, PARP1, TCF12, CHAF1B, EZH2, MLH1, DYNLL1, MTBP, TOP2B, HIST3H2BA, MYC, BRD8, RBBP4, POGZ, DSN1, ANP32E, MBD6, MBD4, RAD50, FLNA, RAD51, CCND2, FOXC1, NUP107, SCML2, POLA1, PML, POLA2, POLR2A, NCAPH, NCAPG, BUB1, ZWILCH, PDS5B, NUCKS1, ZFP57, NASP, TRIM28, BIRC5, SNAI2, DOT1L, SFPQ, ZFP207, CHTF18, SEPT2, KNTC1, CBX3, CBX2, TBP, CBX1, MCM10, CBX6, CBX5, KDM1A, DPY30, RAD21, GATA4, PSIP1, ORC6, ORC1, BEND3, MMS22L, MTA2, FMR1, SGOL1, ARID1A, SUZ12, SMARCE1, MCMBP, RNF138, RAD18, AKAP8, SEPT6, SMARCA1, DSCC1, HMGB2, BLM, TIPIN, TRRAP, SYCP1, SPC24, VDR, SPC25, POLE2, CENPC1, RNF169, ASF1B, HELLS, ERCC6L, TRP53, GINS1, SUV39H1, BRCA2, RBMX, BRCA1, FAM178A, CTR9, DNA2, HDAC2, HDAC1, PLK2, NEDD4, PLK1, SMARCC1, SALL1, POLD1, POLD2, SMARCC2, DNMT1, CFDP1, RFX3, TMPO, E2F1, KIF22, DICER1, HLCS, PAWR, SAP30, KIF2C, PCGF2, MCM7, HEY2, CDK1, DDB1, LDB1, MCM2, HMGA2, CDK4, MCM3, MCM4, MCM5, CDK2, PURB, MCM6, APITD1, NSL1, BUB1B, SMARCAD1, TCF7L2, RPA3, RPA2, CENPA, HJURP, PPP1R12A, CHD4, TERF2, CENPN, CENPL, RAD51AP1, NFRKB, SIRT6, CENPE, FAM60A, SMC2, CENPI, SMC4, CENPH, SP1, ID2, H2AFY2, CENPW, CENPT, ZRANB3, KDM4A, MIS18BP1","1685","871","14413","2.19980581","2.90E-29","1.45E-29","4.67E-29","Yes"
"35","GOTERM_CC_FAT","GO:0000228~nuclear chromosome","146","6.347826087","1.72E-19","RAD51C, MEF2A, CBX3, TBP, AURKA, AURKB, CBX1, WDR82, MCM10, CBX5, PRIM1, KDM1A, RAD21, DDX11, INCENP, PRIM2, GATA4, PSIP1, H2AFZ, ORC6, RARA, H2AFX, ORC1, H1F0, MCRS1, BEND3, MMS22L, MTA2, SGOL1, POLE, TOPBP1, ARID1A, NCAPD3, ESCO2, NCAPD2, SUZ12, UHRF1, SMARCE1, JUN, MCMBP, AKAP8, SMARCA1, ADD3, HMGB2, BLM, NEK2, TIPIN, CHEK1, TRRAP, SYCP1, VDR, TRP53BP1, ACD, POLE2, CENPC1, ASF1B, TCF3, NR1H4, TRP53, ASXL2, GINS1, DNMT3A, CREBBP, ASXL1, SUV39H1, BRCA2, NDC80, RBMX, BRCA1, DNA2, HDAC2, HDAC1, PLK1, SMARCC1, RNF2, POLD1, POLD2, SMARCC2, PCNA, H3F3A, RBMXL1, RFX3, H3F3B, PARP1, CHAF1B, TCF12, E2F1, FIGNL1, EZH2, MLH1, PAWR, SAP30, PCGF2, MCM7, HEY2, HIST3H2BA, MYC, TOP2A, BRD8, CDK1, RBBP4, POGZ, DSN1, DDB1, LDB1, ANP32E, MCM2, HMGA2, MCM3, MCM4, MCM5, PURB, RAD50, MCM6, RAD51, BUB1B, FOXC1, SMARCAD1, SCML2, PML, POLA1, POLA2, TCF7L2, POLR2A, RPA3, RPA2, CENPA, BUB1, TERF2, CHD4, RAD51AP1, NUCKS1, ZFP57, NFRKB, NASP, TRIM28, CENPE, SIRT6, BIRC5, SNAI2, FAM60A, SMC2, SP1, H2AFY2, ZRANB3, MIS18BP1","1685","588","14413","2.123880175","1.68E-16","4.21E-17","2.71E-16","Yes"
"36","GOTERM_CC_FAT","GO:0044454~nuclear chromosome part","136","5.913043478","1.10E-17","MEF2A, CBX3, TBP, AURKA, AURKB, CBX1, WDR82, MCM10, CBX5, PRIM1, KDM1A, RAD21, DDX11, INCENP, GATA4, PRIM2, PSIP1, H2AFZ, ORC6, RARA, H2AFX, ORC1, H1F0, MCRS1, BEND3, MMS22L, MTA2, SGOL1, POLE, ARID1A, NCAPD3, ESCO2, NCAPD2, SUZ12, UHRF1, SMARCE1, JUN, MCMBP, AKAP8, SMARCA1, HMGB2, BLM, TIPIN, TRRAP, SYCP1, VDR, TRP53BP1, ACD, POLE2, CENPC1, ASF1B, TCF3, NR1H4, TRP53, ASXL2, GINS1, DNMT3A, CREBBP, ASXL1, SUV39H1, BRCA2, NDC80, RBMX, BRCA1, DNA2, HDAC2, HDAC1, PLK1, SMARCC1, RNF2, POLD1, POLD2, SMARCC2, PCNA, H3F3A, RBMXL1, RFX3, H3F3B, PARP1, CHAF1B, TCF12, E2F1, EZH2, MLH1, PAWR, SAP30, PCGF2, MCM7, HEY2, MYC, HIST3H2BA, BRD8, CDK1, RBBP4, POGZ, DSN1, DDB1, LDB1, ANP32E, MCM2, MCM3, MCM4, MCM5, PURB, RAD50, MCM6, RAD51, BUB1B, FOXC1, SMARCAD1, SCML2, POLA1, PML, POLA2, TCF7L2, POLR2A, RPA3, RPA2, CENPA, BUB1, TERF2, CHD4, RAD51AP1, NUCKS1, ZFP57, NFRKB, NASP, TRIM28, CENPE, SIRT6, SNAI2, FAM60A, SP1, H2AFY2, ZRANB3, MIS18BP1","1685","555","14413","2.096044056","1.07E-14","1.79E-15","1.73E-14","Yes"
